Date,Open,High,Low,Close,Adj Close,Volume
2020-07-03,46700.0,46950.0,46500.0,46900.0,41960.9609375,1457760
2020-07-06,47100.0,47950.0,47050.0,47950.0,42900.37890625,2257798
2020-07-07,48650.0,48950.0,47400.0,47600.0,42587.2421875,2814307
2020-07-08,47000.0,47250.0,46500.0,46500.0,41603.078125,3104265
2020-07-09,46650.0,46800.0,46200.0,46500.0,41603.078125,1886506
2020-07-10,46600.0,46750.0,46100.0,46750.0,41826.75390625,1784038
2020-07-13,46900.0,47200.0,46550.0,47200.0,42229.37109375,2175062
2020-07-14,46900.0,47100.0,46800.0,47100.0,42139.90234375,956861
2020-07-15,47300.0,47700.0,47200.0,47450.0,42453.04296875,1926106
2020-07-16,47550.0,47600.0,46900.0,47050.0,42095.171875,1508846
2020-07-17,46800.0,47250.0,46750.0,47100.0,42139.90234375,1379349
2020-07-20,47100.0,47200.0,46850.0,46950.0,42005.69921875,1056239
2020-07-21,47900.0,47900.0,47200.0,47700.0,42676.7109375,2250059
2020-07-22,47750.0,47800.0,47200.0,47250.0,42274.1015625,1385314
2020-07-23,47500.0,47500.0,47000.0,47050.0,42095.171875,1042936
2020-07-24,46850.0,47300.0,46800.0,47150.0,42184.63671875,1043225
2020-07-27,47100.0,47850.0,47100.0,47500.0,42497.77734375,2146180
2020-07-28,48500.0,49550.0,48000.0,49500.0,44287.1484375,6280763
2020-07-29,49900.0,50500.0,49600.0,50200.0,44913.44140625,2892867
2020-07-30,51000.0,51000.0,50500.0,50600.0,45271.3125,1535279
2020-07-31,50700.0,50800.0,49500.0,49500.0,44287.1484375,2148985
2020-08-03,49950.0,49950.0,49000.0,49050.0,43884.546875,1966185
2020-08-04,49350.0,50300.0,49350.0,50000.0,44734.50390625,1809664
2020-08-05,50200.0,50400.0,49400.0,49950.0,44689.765625,1466359
2020-08-06,50000.0,50600.0,49950.0,50500.0,45181.85546875,1433270
2020-08-07,50600.0,50700.0,49900.0,50000.0,44734.50390625,1788158
2020-08-10,50000.0,50400.0,49900.0,50100.0,44823.97265625,1581887
2020-08-11,50000.0,50900.0,49950.0,50300.0,45002.9140625,2104642
2020-08-12,50300.0,50700.0,50000.0,50700.0,45360.78515625,1278718
2020-08-13,51100.0,51200.0,50400.0,50700.0,45360.78515625,1536456
2020-08-14,50300.0,50600.0,50100.0,50600.0,45271.3125,1467168
2020-08-18,51000.0,51900.0,50100.0,50200.0,44913.44140625,2646982
2020-08-19,51000.0,51100.0,50000.0,50100.0,44823.97265625,2154478
2020-08-20,50000.0,50100.0,48050.0,48250.0,43168.796875,3748473
2020-08-21,48500.0,49250.0,48300.0,48650.0,43526.66796875,2507784
2020-08-24,48700.0,49050.0,48000.0,48600.0,43481.94140625,1425077
2020-08-25,49000.0,49000.0,48600.0,48750.0,43616.140625,1305053
2020-08-26,49000.0,49000.0,48550.0,49000.0,43839.81640625,1345692
2020-08-27,49200.0,49200.0,48300.0,48400.0,43302.99609375,1861794
2020-08-28,48450.0,48600.0,48200.0,48200.0,43124.05859375,1479287
2020-08-31,48250.0,48550.0,47500.0,47500.0,42497.77734375,3428166
2020-09-01,47350.0,47850.0,47000.0,47100.0,42139.90234375,2632194
2020-09-02,47100.0,47900.0,47000.0,47100.0,42139.90234375,1881394
2020-09-03,47800.0,48450.0,47800.0,47900.0,42855.64453125,3836969
2020-09-04,47100.0,47850.0,46900.0,47500.0,42497.77734375,2886358
2020-09-07,47700.0,48600.0,47700.0,48500.0,43392.46484375,2015714
2020-09-08,49100.0,50300.0,49050.0,50000.0,44734.50390625,2548510
2020-09-09,49450.0,50200.0,49200.0,49500.0,44287.1484375,2349972
2020-09-10,50400.0,50900.0,50200.0,50700.0,45360.78515625,2645971
2020-09-11,50700.0,50900.0,50100.0,50900.0,45539.7265625,1801308
2020-09-14,51600.0,52000.0,51500.0,51900.0,46434.421875,2360763
2020-09-15,52500.0,52600.0,51700.0,52000.0,46523.8828125,2939585
2020-09-16,52000.0,52300.0,51500.0,51700.0,46255.4765625,2490139
2020-09-17,51700.0,51900.0,50800.0,51000.0,45629.1953125,2505013
2020-09-18,50800.0,51300.0,50500.0,50900.0,45539.7265625,2188690
2020-09-21,50900.0,51800.0,50900.0,51300.0,45897.60546875,1636797
2020-09-22,50900.0,51600.0,50600.0,51000.0,45629.1953125,2117503
2020-09-23,51100.0,51300.0,50300.0,50900.0,45539.7265625,1875836
2020-09-24,50100.0,50900.0,50100.0,50300.0,45002.9140625,1926490
2020-09-25,50300.0,50900.0,50100.0,50700.0,45360.78515625,2041736
2020-09-28,50700.0,50900.0,50300.0,50500.0,45499.54296875,1784371
2020-09-29,50600.0,50800.0,50400.0,50500.0,45499.54296875,2656730
2020-10-05,50000.0,51000.0,50000.0,50700.0,45679.73046875,2058949
2020-10-06,51300.0,51400.0,50600.0,50900.0,45859.9296875,1735208
2020-10-07,50600.0,51400.0,50600.0,51400.0,46310.42578125,1757262
2020-10-08,52000.0,52000.0,51400.0,51700.0,46580.71484375,2263004
2020-10-12,52300.0,52500.0,51900.0,52300.0,47121.30078125,3716137
2020-10-13,53000.0,53500.0,52700.0,53400.0,48112.38671875,3716282
2020-10-14,53700.0,53800.0,53200.0,53600.0,48292.57421875,3346129
2020-10-15,53100.0,53300.0,52700.0,53200.0,47932.1875,2462706
2020-10-16,53400.0,53700.0,52800.0,53000.0,47751.98828125,1977121
2020-10-19,52800.0,53600.0,52800.0,53000.0,47751.98828125,1602973
2020-10-20,52900.0,53800.0,52600.0,53300.0,48022.29296875,1808384
2020-10-21,53500.0,53700.0,53100.0,53200.0,47932.1875,1801444
2020-10-22,52900.0,53500.0,52800.0,53500.0,48202.48828125,2123010
2020-10-23,53200.0,53600.0,53200.0,53300.0,48022.29296875,1455825
2020-10-26,54000.0,54200.0,53300.0,53500.0,48202.48828125,2292408
2020-10-27,53300.0,53400.0,52900.0,53400.0,48112.38671875,1808876
2020-10-28,52800.0,53200.0,52700.0,52900.0,47661.88671875,2083260
2020-10-29,52300.0,52500.0,51500.0,51700.0,46580.71484375,3300363
2020-10-30,51600.0,51600.0,50100.0,50100.0,45139.14453125,3581887
2020-11-02,49800.0,51300.0,49200.0,51200.0,46130.23046875,2743951
2020-11-03,51500.0,52200.0,51500.0,52200.0,47031.203125,1960143
2020-11-04,52200.0,52500.0,51800.0,52200.0,47031.203125,1447736
2020-11-05,52400.0,53500.0,52400.0,53500.0,48202.48828125,2026073
2020-11-06,53900.0,53900.0,53300.0,53800.0,48472.765625,2389344
2020-11-09,54100.0,55000.0,54000.0,55000.0,49553.94921875,2142600
2020-11-10,55200.0,55500.0,54600.0,55500.0,50004.44921875,2606507
2020-11-11,54700.0,56900.0,54700.0,56900.0,51265.8125,3285787
2020-11-12,56900.0,57300.0,56100.0,57300.0,51626.203125,3846625
2020-11-13,57000.0,58200.0,56900.0,57400.0,51716.3046875,3818072
2020-11-16,58000.0,59000.0,58000.0,58800.0,52977.6796875,5619146
2020-11-17,59400.0,60000.0,59000.0,59000.0,53157.87890625,4830037
2020-11-18,58600.0,59000.0,57700.0,58500.0,52707.390625,3624699
2020-11-19,57800.0,58100.0,57500.0,58000.0,52256.8984375,2376103
2020-11-20,58200.0,59000.0,58000.0,58300.0,52527.1953125,2006084
2020-11-23,58400.0,61000.0,58400.0,61000.0,54959.8359375,3411903
2020-11-24,61600.0,63500.0,61000.0,61800.0,55680.6171875,5934539
2020-11-25,62100.0,62700.0,60300.0,60800.0,54779.640625,4976710
2020-11-26,61100.0,61900.0,60300.0,61900.0,55770.71875,2301092
2020-11-27,61800.0,62200.0,61500.0,61800.0,55680.6171875,2807212
2020-11-30,62400.0,62500.0,61100.0,61100.0,55049.93359375,6415253
2020-12-01,61200.0,62500.0,61200.0,62500.0,56311.30859375,2835893
2020-12-02,62800.0,63900.0,62700.0,63800.0,57482.58203125,3869364
2020-12-03,64500.0,65000.0,63800.0,64400.0,58023.1640625,4230687
2020-12-04,64000.0,65900.0,64000.0,65500.0,59014.25390625,4299278
2020-12-07,65500.0,66700.0,65500.0,66700.0,60095.4296875,5978122
2020-12-08,66300.0,66600.0,65700.0,65800.0,59284.54296875,4599768
2020-12-09,65900.0,66900.0,65800.0,66900.0,60275.625,3052718
2020-12-10,66100.0,67800.0,66000.0,67800.0,61086.51171875,3708012
2020-12-11,68000.0,69400.0,68000.0,69300.0,62437.97265625,3410209
2020-12-14,69700.0,72500.0,69500.0,69900.0,62978.5703125,6710198
2020-12-15,69800.0,70300.0,68800.0,69500.0,62618.16796875,5241742
2020-12-16,70000.0,70400.0,69500.0,69500.0,62618.16796875,2624187
2020-12-17,68700.0,69300.0,68500.0,68900.0,62077.578125,4513170
2020-12-18,68900.0,69300.0,68600.0,68600.0,61807.2890625,3277424
2020-12-21,68700.0,69100.0,68000.0,68800.0,61987.48828125,3519643
2020-12-22,68300.0,68800.0,68200.0,68500.0,61717.19140625,2109156
2020-12-23,68500.0,69900.0,68500.0,69900.0,62978.5703125,2663377
2020-12-24,70400.0,73600.0,70100.0,72800.0,65591.4140625,5870143
2020-12-28,74000.0,74800.0,72800.0,72900.0,65681.5,8145726
2020-12-29,72500.0,72700.0,70500.0,72200.0,66822.6640625,5229106
2020-12-30,72000.0,74000.0,71500.0,73600.0,68118.40625,4325286
2021-01-04,73700.0,75300.0,73600.0,74400.0,68858.8359375,5455139
2021-01-05,73600.0,75000.0,73600.0,75000.0,69414.125,3870698
2021-01-06,75000.0,75600.0,74200.0,74300.0,68766.2890625,4103763
2021-01-07,74400.0,74800.0,74300.0,74300.0,68766.2890625,3858695
2021-01-08,74700.0,80000.0,74300.0,77800.0,72005.6015625,8225064
2021-01-11,79000.0,86800.0,79000.0,81000.0,74967.2578125,12293635
2021-01-12,79200.0,81000.0,78400.0,80000.0,74041.765625,7552741
2021-01-13,79000.0,80300.0,78500.0,78600.0,72746.0,5819050
2021-01-14,78800.0,79100.0,78400.0,78800.0,72931.1328125,2243911
2021-01-15,79300.0,80100.0,77600.0,77600.0,71820.4921875,3152097
2021-01-18,76100.0,76600.0,74000.0,74600.0,69043.9296875,6686244
2021-01-19,73800.0,76600.0,72300.0,76400.0,70709.875,6559458
2021-01-20,78900.0,78900.0,76600.0,76800.0,71080.0859375,3008651
2021-01-21,77500.0,77800.0,76800.0,77600.0,71820.4921875,2512634
2021-01-22,79000.0,79400.0,77600.0,77600.0,71820.4921875,3026828
2021-01-25,77700.0,79400.0,76900.0,79200.0,73301.328125,3016741
2021-01-26,79500.0,79600.0,77700.0,78100.0,72283.265625,2820164
2021-01-27,77500.0,78100.0,77100.0,77300.0,71542.8359375,3125177
2021-01-28,75800.0,76700.0,75100.0,75600.0,69969.4609375,4178824
2021-01-29,75900.0,76300.0,73000.0,73100.0,67655.6484375,5845513
2021-02-01,72600.0,73800.0,71100.0,73300.0,67840.75,4563341
2021-02-02,74800.0,75900.0,74200.0,74500.0,68951.3671875,2848960
2021-02-03,74900.0,75300.0,74100.0,74200.0,68673.71875,2577523
2021-02-04,73800.0,74300.0,73300.0,74300.0,68766.2890625,2674009
2021-02-05,74300.0,74600.0,73500.0,74300.0,68766.2890625,1891452
2021-02-08,74100.0,74400.0,73500.0,74000.0,68488.609375,1611740
2021-02-09,75000.0,75200.0,73800.0,74000.0,68488.609375,1389495
2021-02-10,74000.0,74300.0,73300.0,74300.0,68766.2890625,1689609
2021-02-15,75600.0,75800.0,75000.0,75500.0,69876.8984375,2541463
2021-02-16,75900.0,76700.0,75700.0,76200.0,70524.7578125,1607444
2021-02-17,76200.0,76300.0,74800.0,74800.0,69229.0390625,1848189
2021-02-18,74700.0,75300.0,74000.0,74000.0,68488.609375,1862273
2021-02-19,74000.0,75500.0,73400.0,75500.0,69876.8984375,1866261
2021-02-22,75800.0,75900.0,74100.0,74100.0,68581.1796875,2443854
2021-02-23,73300.0,73800.0,73000.0,73200.0,67748.1875,2571633
2021-02-24,73100.0,73900.0,72500.0,72700.0,67285.4453125,2814226
2021-02-25,73900.0,74300.0,73200.0,74100.0,68581.1796875,3337892
2021-02-26,72700.0,73100.0,72500.0,72800.0,67377.9921875,3602803
2021-03-02,74200.0,74400.0,73000.0,73100.0,67655.6484375,2939705
2021-03-03,73300.0,73900.0,72600.0,73900.0,68396.078125,1435952
2021-03-04,73500.0,73800.0,73100.0,73100.0,67655.6484375,1654441
2021-03-05,72500.0,72700.0,72000.0,72200.0,66822.6640625,2722120
2021-03-08,72900.0,73000.0,72300.0,72400.0,67007.78125,1209702
2021-03-09,72000.0,72500.0,71100.0,72500.0,67100.3359375,1993027
2021-03-10,73200.0,73300.0,71800.0,71900.0,66545.0234375,1568800
2021-03-11,72000.0,72700.0,72000.0,72500.0,67100.3359375,1667660
2021-03-12,73100.0,73400.0,72700.0,72800.0,67377.9921875,1165120
2021-03-15,72800.0,73100.0,72600.0,73100.0,67655.6484375,1303584
2021-03-16,73200.0,73800.0,73200.0,73800.0,68303.5234375,1122434
2021-03-17,74200.0,74200.0,73500.0,73500.0,68025.859375,1129037
2021-03-18,73700.0,74200.0,73600.0,73600.0,68118.40625,1293970
2021-03-19,73100.0,73500.0,72700.0,72700.0,67285.4453125,2026932
2021-03-22,73100.0,73600.0,73000.0,73300.0,67840.75,1212920
2021-03-23,73700.0,74100.0,73300.0,73300.0,67840.75,1193113
2021-03-24,72900.0,73300.0,72500.0,72900.0,67470.546875,1736234
2021-03-25,73000.0,73600.0,72900.0,73400.0,67933.3125,896035
2021-03-26,73800.0,73800.0,73400.0,73800.0,68303.5234375,1254208
2021-03-29,74100.0,74300.0,73800.0,74100.0,68581.1796875,1651912
2021-03-30,73700.0,74000.0,73500.0,74000.0,68823.9140625,1237781
2021-03-31,74000.0,74000.0,73000.0,73000.0,67893.8515625,1870825
2021-04-01,73600.0,73700.0,73200.0,73500.0,68358.8828125,1250675
2021-04-02,74200.0,74700.0,74100.0,74500.0,69288.921875,1646347
2021-04-05,75600.0,75800.0,75000.0,75500.0,70218.984375,1486188
2021-04-06,76100.0,76500.0,75700.0,76400.0,71056.0390625,1647508
2021-04-07,76500.0,76600.0,75800.0,76300.0,70963.0390625,1439369
2021-04-08,76100.0,76300.0,75100.0,75200.0,69939.9765625,2366746
2021-04-09,75700.0,75900.0,74900.0,75000.0,69753.953125,1595154
2021-04-12,75200.0,75400.0,74900.0,75100.0,69846.984375,1039054
2021-04-13,74500.0,75600.0,74100.0,75200.0,69939.9765625,1481276
2021-04-14,75500.0,75600.0,75100.0,75100.0,69846.984375,1159732
2021-04-15,75000.0,75300.0,74800.0,75000.0,69753.953125,1514622
2021-04-16,75400.0,75500.0,75000.0,75200.0,69939.9765625,1365529
2021-04-19,75300.0,75500.0,75000.0,75300.0,70032.9921875,1432655
2021-04-20,75300.0,75700.0,75100.0,75600.0,70311.9921875,1377315
2021-04-21,75600.0,75600.0,75000.0,75000.0,69753.953125,1532570
2021-04-22,75100.0,75500.0,75000.0,75100.0,69846.984375,1169129
2021-04-23,74800.0,75200.0,74600.0,75200.0,69939.9765625,1324235
2021-04-26,74800.0,75000.0,74300.0,74600.0,69381.9453125,2847452
2021-04-27,74700.0,74800.0,74300.0,74400.0,69195.9453125,1278106
2021-04-28,75000.0,75000.0,73600.0,73600.0,68451.890625,2214436
2021-04-29,73900.0,74400.0,73500.0,73500.0,68358.8828125,1847208
2021-04-30,73800.0,73900.0,73300.0,73300.0,68172.875,1571575
2021-05-03,73500.0,74300.0,73400.0,74000.0,68823.9140625,1220809
2021-05-04,74000.0,74400.0,73800.0,74400.0,69195.9453125,870076
2021-05-06,73900.0,74500.0,73700.0,74500.0,69288.921875,1654713
2021-05-07,74300.0,74800.0,74100.0,74800.0,69567.953125,1333314
2021-05-10,74900.0,75200.0,74600.0,74900.0,69660.9609375,1760900
2021-05-11,74600.0,74600.0,74000.0,74100.0,68916.9296875,1451334
2021-05-12,74100.0,74100.0,73100.0,73500.0,68358.8828125,1916667
2021-05-13,72100.0,73000.0,71600.0,72200.0,67149.8046875,2162028
2021-05-14,72700.0,74000.0,72700.0,73900.0,68730.921875,1058711
2021-05-17,74200.0,74400.0,73300.0,73900.0,68730.921875,997605
2021-05-18,73600.0,73900.0,73500.0,73600.0,68451.890625,820313
2021-05-20,73200.0,73500.0,72800.0,73200.0,68079.859375,2111878
2021-05-21,73400.0,73900.0,73000.0,73000.0,67893.8515625,1492820
2021-05-24,73300.0,73300.0,72500.0,72500.0,67428.8359375,1410738
2021-05-25,72600.0,72900.0,72500.0,72900.0,67800.8515625,1033281
2021-05-26,73000.0,73200.0,72800.0,73000.0,67893.8515625,836022
2021-05-27,72800.0,72900.0,72200.0,72200.0,67149.8046875,2736026
2021-05-28,72300.0,72500.0,72200.0,72200.0,67149.8046875,1337817
2021-05-31,72500.0,73000.0,72200.0,73000.0,67893.8515625,1162685
2021-06-01,73100.0,73400.0,72700.0,73100.0,67986.8671875,1194829
2021-06-02,73100.0,73300.0,72800.0,72800.0,67707.8515625,1210868
2021-06-03,73100.0,74400.0,73000.0,74100.0,68916.9296875,1687217
2021-06-04,74300.0,74300.0,73600.0,74100.0,68916.9296875,868312
2021-06-07,74700.0,74700.0,74100.0,74500.0,69288.921875,913394
2021-06-08,74200.0,74600.0,74200.0,74200.0,69009.921875,1058237
2021-06-09,74200.0,74400.0,74000.0,74200.0,69009.921875,835679
2021-06-10,74000.0,74200.0,73900.0,73900.0,68730.921875,828699
2021-06-11,73900.0,74400.0,73900.0,74300.0,69102.9375,796762
2021-06-14,74300.0,74400.0,73900.0,74200.0,69009.921875,764898
2021-06-15,74300.0,74400.0,74100.0,74300.0,69102.9375,838110
2021-06-16,74300.0,74700.0,74300.0,74700.0,69474.953125,923875
2021-06-17,74700.0,74800.0,74300.0,74300.0,69102.9375,973761
2021-06-18,74500.0,74600.0,74000.0,74000.0,68823.9140625,1426525
2021-06-21,73800.0,73900.0,73500.0,73500.0,68358.8828125,1313840
2021-06-22,73700.0,73900.0,73600.0,73700.0,68544.9140625,732813
2021-06-23,73800.0,73900.0,73600.0,73600.0,68451.890625,1098536
2021-06-24,73700.0,74600.0,73600.0,74300.0,69102.9375,1745151
2021-06-25,74400.0,74900.0,74400.0,74800.0,69567.953125,1658293
2021-06-28,75000.0,75200.0,74800.0,74900.0,69660.9609375,1967125
2021-06-29,74600.0,74700.0,73800.0,74000.0,69157.234375,1358035
2021-06-30,73900.0,74100.0,73700.0,73700.0,68876.8671875,1548087
2021-07-01,73700.0,73900.0,73300.0,73400.0,68596.5,1288049
2021-07-02,73400.0,73400.0,72900.0,73100.0,68316.140625,1203733
2021-07-05,73400.0,73600.0,73300.0,73600.0,68783.40625,1417773
2021-07-06,73700.0,74000.0,73700.0,73900.0,69063.78125,547300
2021-07-07,74100.0,74200.0,73300.0,73600.0,68783.40625,1279717
2021-07-08,73600.0,73600.0,72500.0,72700.0,67942.3125,2919624
2021-07-09,72200.0,72400.0,71600.0,72200.0,67475.0390625,3508267
2021-07-12,72700.0,72700.0,72300.0,72300.0,67568.484375,1019946
2021-07-13,72400.0,72600.0,72300.0,72500.0,67755.3984375,1064769
2021-07-14,72500.0,72800.0,72000.0,72800.0,68035.7578125,1033186
2021-07-15,73000.0,73300.0,72500.0,73100.0,68316.140625,1219199
2021-07-16,73000.0,73000.0,72500.0,72900.0,68129.234375,824622
2021-07-19,72400.0,72600.0,72200.0,72500.0,67755.3984375,1034631
2021-07-20,71900.0,72600.0,71800.0,72300.0,67568.484375,941048
2021-07-21,72500.0,72700.0,72100.0,72300.0,67568.484375,880945
2021-07-22,72500.0,73300.0,72500.0,73300.0,68503.0546875,937080
2021-07-23,73300.0,73400.0,72900.0,73100.0,68316.140625,695770
2021-07-26,73400.0,73400.0,72800.0,72900.0,68129.234375,880841
2021-07-27,72900.0,73100.0,72500.0,72500.0,67755.3984375,967151
2021-07-28,72400.0,72500.0,72000.0,72400.0,67661.953125,1050070
2021-07-29,73000.0,73100.0,72400.0,72600.0,67848.859375,759056
2021-07-30,72100.0,72700.0,72100.0,72100.0,67381.5703125,1258118
2021-08-02,72700.0,73100.0,72300.0,73100.0,68316.140625,909786
2021-08-03,73300.0,74200.0,73000.0,74200.0,69344.1484375,1622106
2021-08-04,74800.0,75000.0,74400.0,75000.0,70091.7890625,1668542
2021-08-05,75300.0,75400.0,74500.0,75200.0,70278.703125,1297891
2021-08-06,74900.0,75200.0,74600.0,74900.0,69998.328125,945177
2021-08-09,75200.0,75300.0,74500.0,75000.0,70091.7890625,1275918
2021-08-10,75300.0,75300.0,74000.0,74200.0,69344.1484375,1336377
2021-08-11,73500.0,73700.0,72700.0,73100.0,68316.140625,2249011
2021-08-12,72300.0,72800.0,71700.0,71800.0,67101.2109375,3106332
2021-08-13,70700.0,71000.0,69200.0,69600.0,65045.1796875,5559423
2021-08-17,69200.0,70100.0,69100.0,69100.0,64577.890625,3001378
2021-08-18,68900.0,69800.0,68100.0,69500.0,64951.72265625,2135361
2021-08-19,69500.0,69800.0,68500.0,68500.0,64017.17578125,1960943
2021-08-20,68600.0,69000.0,67600.0,68400.0,63923.71484375,1812735
2021-08-23,68800.0,69000.0,68000.0,68500.0,64017.17578125,1387748
2021-08-24,69300.0,71000.0,69100.0,71000.0,66353.5625,1510163
2021-08-25,71800.0,71900.0,69800.0,70500.0,65886.2734375,1408771
2021-08-26,70900.0,70900.0,69700.0,70100.0,65512.4609375,1166671
2021-08-27,69500.0,70000.0,69000.0,69700.0,65138.640625,840355
2021-08-30,70300.0,70500.0,69700.0,69700.0,65138.640625,853192
2021-08-31,70000.0,70800.0,69400.0,70800.0,66166.640625,2269612
2021-09-01,71200.0,71200.0,70400.0,70900.0,66260.109375,1341833
2021-09-02,70900.0,71000.0,70100.0,70300.0,65699.3671875,1267770
2021-09-03,70400.0,71100.0,70400.0,71100.0,66447.03125,735939
2021-09-06,71700.0,72000.0,71100.0,72000.0,67288.125,1061351
2021-09-07,72000.0,72100.0,71300.0,71300.0,66633.9375,848194
2021-09-08,71600.0,72000.0,71000.0,72000.0,67288.125,1299782
2021-09-09,71400.0,71800.0,71000.0,71700.0,67007.7578125,1071684
2021-09-10,71000.0,71300.0,70700.0,70700.0,66073.1953125,1169578
2021-09-13,70700.0,71000.0,70200.0,70800.0,66166.640625,1339343
2021-09-14,71200.0,71800.0,71000.0,71400.0,66727.390625,1296302
2021-09-15,71600.0,71800.0,70900.0,71800.0,67101.2109375,826110
2021-09-16,71900.0,72100.0,71100.0,71500.0,66820.859375,1012901
2021-09-17,71700.0,71800.0,71200.0,71800.0,67101.2109375,1082165
2021-09-23,71700.0,71800.0,71000.0,71800.0,67101.2109375,1543238
2021-09-24,72000.0,72000.0,71500.0,71700.0,67007.7578125,1147092
2021-09-27,71600.0,72000.0,71500.0,72000.0,67288.125,1487002
2021-09-28,72100.0,72100.0,71400.0,71600.0,66914.3046875,1285777
2021-09-29,69900.0,70500.0,68700.0,70500.0,66220.15625,3027961
2021-09-30,69600.0,69900.0,69000.0,69600.0,65374.796875,2804870
2021-10-01,69400.0,69400.0,68000.0,68000.0,63871.92578125,2288210
2021-10-05,66400.0,66900.0,65900.0,66200.0,62181.19921875,2645541
2021-10-06,66500.0,66800.0,65100.0,65100.0,61147.984375,1907265
2021-10-07,65200.0,66100.0,65200.0,65600.0,61617.62109375,1261041
2021-10-08,66200.0,66800.0,66100.0,66300.0,62275.125,1229430
2021-10-12,65800.0,65800.0,64500.0,64500.0,60584.3984375,1959915
2021-10-13,64300.0,65100.0,63100.0,64100.0,60208.6875,2116457
2021-10-14,64500.0,64500.0,63900.0,64100.0,60208.6875,1481113
2021-10-15,64700.0,65200.0,64400.0,64500.0,60584.3984375,1778226
2021-10-18,64800.0,64800.0,64000.0,64100.0,60208.6875,1409885
2021-10-19,64400.0,64700.0,64400.0,64400.0,60490.4765625,1049608
2021-10-20,64600.0,64800.0,64200.0,64400.0,60490.4765625,842851
2021-10-21,64700.0,64700.0,64300.0,64500.0,60584.3984375,797614
2021-10-22,64200.0,64500.0,64100.0,64200.0,60302.60546875,942101
2021-10-25,64200.0,64300.0,63700.0,63800.0,59926.89453125,1156584
2021-10-26,64000.0,65200.0,63900.0,65000.0,61054.05078125,1100333
2021-10-27,65100.0,65100.0,64500.0,64600.0,60678.3359375,835488
2021-10-28,64300.0,66100.0,64100.0,65400.0,61429.76953125,1504358
2021-10-29,65700.0,65800.0,64000.0,64000.0,60114.7578125,1610013
2021-11-01,64600.0,65200.0,63900.0,65200.0,61241.91015625,1718726
2021-11-02,65200.0,66300.0,65100.0,66200.0,62181.19921875,1780045
2021-11-03,66600.0,66700.0,65400.0,66200.0,62181.19921875,1286725
2021-11-04,66400.0,66700.0,65800.0,66600.0,62556.921875,1501198
2021-11-05,66800.0,66900.0,65800.0,66300.0,62275.125,1345568
2021-11-08,66000.0,66100.0,65200.0,65500.0,61523.6953125,1213206
2021-11-09,65900.0,66300.0,65400.0,66000.0,61993.33984375,1075061
2021-11-10,65700.0,65800.0,65100.0,65300.0,61335.83984375,951714
2021-11-11,65000.0,65100.0,64600.0,64900.0,60960.12109375,671902
2021-11-12,65600.0,65600.0,65000.0,65500.0,61523.6953125,651103
2021-11-15,66000.0,66400.0,65800.0,66200.0,62181.19921875,924060
2021-11-16,66300.0,66400.0,65900.0,65900.0,61899.41015625,1033170
2021-11-17,65900.0,66300.0,65300.0,66000.0,61993.33984375,949260
2021-11-18,65900.0,65900.0,65500.0,65500.0,61523.6953125,824744
2021-11-19,66000.0,66200.0,65600.0,66200.0,62181.19921875,934007
2021-11-22,68100.0,69500.0,67400.0,69500.0,65280.8515625,2454080
2021-11-23,69900.0,70000.0,69000.0,69400.0,65186.9296875,1395509
2021-11-24,70100.0,70300.0,68300.0,68500.0,64341.5859375,1461024
2021-11-25,68600.0,69000.0,67600.0,67800.0,63684.07421875,1024929
2021-11-26,68000.0,68100.0,66600.0,66700.0,62650.84765625,949624
2021-11-29,65000.0,66700.0,65000.0,65800.0,61805.484375,1320521
2021-11-30,66700.0,67100.0,63900.0,63900.0,60020.828125,3364005
2021-12-01,64600.0,68600.0,64600.0,68600.0,64435.51171875,3031791
2021-12-02,67600.0,69500.0,67600.0,69500.0,65280.8515625,1885419
2021-12-03,69500.0,69800.0,68500.0,69200.0,64999.078125,1350094
2021-12-06,68800.0,70700.0,68500.0,70300.0,66032.296875,1724092
2021-12-07,70900.0,71200.0,70100.0,70900.0,66595.890625,1979792
2021-12-08,71600.0,72400.0,70600.0,70600.0,66314.0859375,1520011
2021-12-09,70900.0,71200.0,70000.0,70600.0,66314.0859375,1415020
2021-12-10,70300.0,70900.0,70100.0,70600.0,66314.0859375,762298
2021-12-13,70800.0,71300.0,70400.0,70400.0,66126.234375,927292
2021-12-14,70100.0,70700.0,70000.0,70400.0,66126.234375,789277
2021-12-15,70000.0,70500.0,70000.0,70500.0,66220.15625,586325
2021-12-16,71200.0,71400.0,70400.0,70800.0,66501.9453125,1044949
2021-12-17,70200.0,71000.0,70200.0,70400.0,66126.234375,1477698
2021-12-20,70200.0,70600.0,70000.0,70000.0,65750.5234375,713731
2021-12-21,70300.0,71000.0,70100.0,71000.0,66689.8125,1168447
2021-12-22,71800.0,71900.0,71300.0,71700.0,67347.3046875,1040966
2021-12-23,71900.0,72300.0,71800.0,72300.0,67910.890625,1052782
2021-12-24,72500.0,72900.0,72400.0,72800.0,68380.5234375,1004381
2021-12-27,72500.0,72700.0,72000.0,72400.0,68004.8203125,1371174
2021-12-28,72400.0,72500.0,71700.0,72400.0,68004.8203125,2235665
2021-12-29,72200.0,72200.0,71200.0,71700.0,67685.7265625,1499895
2021-12-30,71700.0,72000.0,71200.0,71200.0,67213.734375,841764
2022-01-04,71700.0,71800.0,71300.0,71700.0,67685.7265625,590520
